Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
Venda por percentual de diferença (1),,1000.3933259526266,,0.3933259526265829,28040.524842013434,27997.19,43.334842013435264
Compra (2),27977.6,0.0,0.03575693862063317,,,,
(no final do período 3),,0.0,,x,28040.524842013434,27932.72,107.80484201343279
Venda por percentual de diferença (4),,1001.1059617393358,,1.1059617393358394,28040.524842013434,27997.53,42.99484201343512
Compra (0),28105.8,0.0,0.03561919467652,,,,
(no final do período 1),,0.0,,x,28333.914093882224,28042.37,291.54409388222484
Venda por percentual de diferença (2),,1001.9679462505076,,1.9679462505075662,28333.914093882224,28130.0,203.91409388222382
Compra (3),28040.01,0.0,0.035733508877154735,,,,
(no final do período 4),,0.0,,x,28333.914093882224,28028.52,305.3940938822234
(no final do período 0),,0.0,,x,28064.358953633993,27971.25,93.10895363399322
Venda por prejuizo (1),,997.8921822279793,,-2.107817772020667,28064.358953633993,27925.95,138.4089536339925
Compra (2),27906.59,0.0,0.035758298746926064,,,,
Venda por percentual de diferença (3),,998.6209363564418,,-1.3790636435581973,28064.358953633993,27926.97,137.38895363399206
Compra (4),27931.09,0.0,0.035753024187614654,,,,
(no final do período 0),,0.0,,x,27971.502654132863,27918.02,53.48265413286208
(no final do período 1),,0.0,,x,27971.502654132863,27923.41,48.09265413286266
(no final do período 2),,0.0,,x,27971.502654132863,27916.55,54.952654132863245
(no final do período 3),,0.0,,x,27971.502654132863,27912.91,58.59265413286266
Venda por percentual de diferença (4),,998.9276973039715,,-1.072302696028487,27971.502654132863,27939.67,31.832654132864263
Compra (0),27889.88,0.0,0.03581685175066983,,,,
(no final do período 1),,0.0,,x,27946.927007172624,27884.3,62.62700717262487
Venda por percentual de diferença (2),,999.3596485360845,,-0.6403514639155219,27946.927007172624,27901.94,44.987007172625454
Compra (3),27872.34,0.0,0.03585488870098759,,,,
Venda por percentual de diferença (4),,1000.5819416919011,,0.5819416919010791,27946.927007172624,27906.43,40.49700717262385
Compra (0),27890.0,0.0,0.03587601081720692,,,,
(no final do período 1),,0.0,,x,27925.52727832458,27878.83,46.69727832457647
Venda por percentual de diferença (2),,1000.6282217458552,,0.6282217458551713,27925.52727832458,27891.29,34.237278324577346
Compra (3),27910.7,0.0,0.03585106148344023,,,,
Venda por percentual de diferença (4),,1000.8709334320981,,0.870933432098127,27925.52727832458,27917.47,8.057278324577055
Compra (0),27900.41,0.0,0.035872982993156666,,,,
Venda por percentual de diferença (1),,1001.6034597448185,,1.6034597448184513,27933.60463179779,27920.83,12.774631797787151
Compra (2),27917.77,0.0,0.03587691494502671,,,,
Venda por percentual de diferença (3),,1001.9884190421785,,1.9884190421785206,27933.60463179779,27928.5,5.1046317977888975
Compra (4),27915.01,0.0,0.03589425255596106,,,,
(no final do período 0),,0.0,,x,27937.69304957942,27901.26,36.433049579420185
Venda por percentual de diferença (1),,1002.1215867191613,,2.1215867191613142,27937.69304957942,27918.72,18.97304957941742
Compra (2),27910.22,0.0,0.03590518407662718,,,,
(no final do período 3),,0.0,,x,27937.69304957942,27900.44,37.253049579419894
