Tipo de Operação,Preço de Compra,Saldo,Ativo em Carteira,Lucro,Valor Previsto,Valor Real,Diferença
Venda por prejuizo (2),,"1024,33450360846",,"24,3345036084575","27671,31546764","27534,01","137,30546764"
Compra (3),"27489,81",0,"0,0372623347927271",,,,
Venda por percentual de diferença (4),,"1026,8888366585",,"26,8888366584988","27671,31546764","27558,36","112,95546764"
Compra (0),"27559,99",0,"0,0372601309600801",,,,
(no final do período 1),,0,,x,"27632,49373257","27485,08","147,41373257"
(no final do período 2),,0,,x,"27632,49373257","27497,01","135,48373257"
Venda por prejuizo (3),,"1023,75563224607",,"23,7556322460657","27632,49373257","27475,9","156,59373257"
Compra (4),"27472,7",0,"0,037264470992879",,,,
Venda por percentual de diferença (0),,"1024,36453370209",,"24,3645337020894","27588,32029585","27489,04","99,28029585"
Compra (1),"27531,89",0,"0,0372064734277992",,,,
Venda por percentual de diferença (2),,"1025,20167935422",,"25,201679354215","27588,32029585","27554,39","33,93029585"
Compra (3),"27549,47",0,"0,0372131180510629",,,,
Venda por prejuizo (4),,"1020,8179740478",,"20,8179740477996","27588,32029585","27431,67","156,65029585"
Compra (0),"27375,58",0,"0,037289364245353",,,,
Venda por percentual de diferença (1),,"1021,72858032267",,"21,7285803226711","27487,27930391",27400,"87,27930391"
Compra (2),"27350,59",0,"0,0373567290622495",,,,
Venda por percentual de diferença (3),,"1022,29191979693",,"22,2919197969296","27487,27930391","27365,67","121,60930391"
Compra (4),"27401,02",0,"0,0373085352222994",,,,
(no final do período 0),,0,,x,"27453,0509526","27325,62","127,4309526"
(no final do período 1),,0,,x,"27453,0509526",27345,"108,0509526"
(no final do período 2),,0,,x,"27453,0509526","27360,87","92,1809526"
Venda por percentual de diferença (3),,"1022,42772286514",,"22,4277228651389","27453,0509526","27404,66","48,3909526"
Compra (4),"27415,65",0,"0,0372935795016766",,,,
(no final do período 0),,0,,x,"27468,11754618","27385,44","82,67754618"
(no final do período 1),,0,,x,"27468,11754618","27409,4","58,71754618"
Venda por percentual de diferença (2),,"1024,15851788981",,"24,1585178898117","27468,11754618","27462,06","6,05754618"
Compra (3),"27438,61",0,"0,037325451904809",,,,
(no final do período 4),,0,,x,"27468,11754618","27435,4","32,71754618"
(no final do período 0),,0,,x,"27493,08528464","27400,66","92,42528464"
(no final do período 1),,0,,x,"27493,08528464","27388,89","104,19528464"
(no final do período 2),,0,,x,"27493,08528464","27361,78","131,30528464"
Venda por prejuizo (3),,"1019,0027532182",,"19,0027532182004","27493,08528464","27300,48","192,60528464"
Compra (4),"27381,81",0,"0,0372145871006409",,,,
(no final do período 0),,0,,x,"27472,59011039","27365,01","107,58011039"
(no final do período 1),,0,,x,"27472,59011039","27314,43","158,16011039"
Venda por prejuizo (2),,"1015,02786316998",,"15,0278631699809","27472,59011039",27275,"197,59011039"
Compra (3),"27342,92",0,"0,037122145812151",,,,
